price,region,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,Engine HP
9200,ocala,2015.0,dodge,journey,excellent,6 cylinders,gas,111000.0,clean,automatic,fwd,SUV,white,fl,243.0
1,ocala,2017.0,ford,f-150,excellent,10 cylinders,gas,96220.0,clean,automatic,rwd,truck,white,fl,335.95454545454544
1,ocala,2016.0,toyota,rav4,excellent,10 cylinders,gas,68339.0,clean,automatic,rwd,SUV,blue,fl,176.0
1,ocala,2015.0,bmw,3 series,excellent,10 cylinders,gas,53274.0,clean,automatic,4wd,sedan,blue,fl,233.53846153846155
1,ocala,2015.0,bmw,5 series,excellent,10 cylinders,gas,65239.0,clean,automatic,4wd,sedan,black,fl,310.25
9500,ocala,2013.0,honda,crosstour,excellent,4 cylinders,gas,163000.0,clean,automatic,rwd,SUV,white,fl,245.75
1,ocala,2016.0,toyota,rav4,excellent,10 cylinders,gas,68339.0,clean,automatic,rwd,SUV,blue,fl,176.0
26990,ocala,2017.0,nissan,titan,excellent,8 cylinders,gas,71244.0,clean,automatic,rwd,pickup,blue,fl,390.0
11499,ocala,2016.0,kia,soul,good,4 cylinders,gas,85578.0,clean,automatic,fwd,SUV,grey,fl,147.0
1,ocala,2015.0,bmw,3 series,excellent,10 cylinders,gas,53274.0,clean,automatic,4wd,sedan,blue,fl,233.53846153846155
1,ocala,2017.0,nissan,pathfinder,excellent,10 cylinders,gas,44063.0,clean,automatic,4wd,wagon,white,fl,284.0
14000,ocala,2017.0,ford,escape,excellent,4 cylinders,gas,46454.0,clean,automatic,rwd,SUV,blue,fl,168.0
11480,okaloosa / walton,2014.0,cadillac,srx,excellent,6 cylinders,gas,71419.0,salvage,automatic,fwd,SUV,blue,fl,308.0
4990,okaloosa / walton,2009.0,kia,borrego,good,6 cylinders,gas,240000.0,clean,automatic,fwd,SUV,grey,fl,309.8888888888889
33500,okaloosa / walton,2017.0,toyota,tacoma,like new,6 cylinders,gas,64000.0,clean,automatic,4wd,truck,orange,fl,251.96875
11480,okaloosa / walton,2017.0,hyundai,elantra,excellent,4 cylinders,gas,65955.0,clean,automatic,fwd,sedan,silver,fl,156.88888888888889
30900,okaloosa / walton,2015.0,toyota,4runner,excellent,6 cylinders,gas,64870.0,clean,automatic,4wd,SUV,white,fl,270.0
20000,okaloosa / walton,2013.0,cadillac,cts coupe,excellent,6 cylinders,gas,39600.0,clean,automatic,4wd,coupe,silver,fl,318.0
0,okaloosa / walton,2017.0,ford,escape,excellent,4 cylinders,gas,68243.0,clean,automatic,rwd,wagon,white,fl,168.0
0,okaloosa / walton,2015.0,gmc,sierra 1500,excellent,8 cylinders,gas,87331.0,clean,automatic,4wd,truck,red,fl,308.3333333333333
22991,okaloosa / walton,2017.0,nissan,murano,excellent,6 cylinders,gas,86194.0,clean,automatic,fwd,wagon,black,fl,260.0
33500,okaloosa / walton,2017.0,toyota,tacoma,like new,6 cylinders,gas,64000.0,clean,automatic,4wd,truck,orange,fl,251.96875
23999,orlando,2014.0,cadillac,srx,excellent,6 cylinders,gas,36372.0,clean,automatic,fwd,SUV,brown,fl,308.0
1,orlando,2015.0,chevrolet,silverado 1500,excellent,6 cylinders,gas,99284.0,clean,automatic,4wd,truck,white,fl,305.0
1,orlando,2015.0,ford,f-150,excellent,6 cylinders,gas,69701.0,clean,other,4wd,truck,white,fl,328.8
1,orlando,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,94282.0,clean,other,4wd,SUV,silver,fl,355.0
1,orlando,2017.0,ford,f-150,excellent,10 cylinders,gas,38374.0,clean,automatic,rwd,truck,black,fl,335.95454545454544
6490,orlando,2003.0,lincoln,aviator,excellent,8 cylinders,gas,114285.0,clean,automatic,rwd,SUV,grey,fl,302.0
3900,orlando,2014.0,mitsubishi,mirage,good,3 cylinders,gas,159000.0,clean,automatic,fwd,hatchback,blue,fl,74.0
12999,orlando,2015.0,hyundai,elantra,excellent,4 cylinders,gas,96998.0,clean,automatic,fwd,sedan,red,fl,156.0
2800,orlando,2008.0,chrysler,pt cruiser,excellent,4 cylinders,gas,149000.0,clean,manual,fwd,wagon,grey,fl,157.5
10250,orlando,2015.0,nissan,altima,like new,4 cylinders,gas,62967.0,clean,automatic,fwd,sedan,grey,fl,226.0
9700,orlando,1995.0,nissan,300zx,excellent,6 cylinders,gas,117000.0,clean,automatic,rwd,convertible,purple,fl,241.5
1,orlando,2015.0,lexus,rc 350,excellent,6 cylinders,gas,41987.0,clean,other,4wd,coupe,black,fl,306.0
1,orlando,2015.0,bmw,6 series,excellent,10 cylinders,gas,48826.0,clean,automatic,rwd,sedan,white,fl,380.0
1,orlando,2014.0,cadillac,cts-v coupe,excellent,8 cylinders,gas,23505.0,clean,other,4wd,coupe,grey,fl,556.0
1,orlando,2016.0,mercedes-benz,c-class,excellent,10 cylinders,gas,47065.0,clean,other,4wd,sedan,silver,fl,308.8888888888889
1,orlando,2017.0,dodge,charger,excellent,8 cylinders,gas,2439.0,clean,other,4wd,sedan,silver,fl,407.0
12999,orlando,2015.0,hyundai,veloster,excellent,4 cylinders,gas,78554.0,clean,automatic,fwd,coupe,red,fl,162.42857142857142
11000,orlando,1993.0,cadillac,allante,like new,8 cylinders,gas,83000.0,clean,automatic,fwd,convertible,black,fl,295.0
5000,orlando,2004.0,buick,lesabre,excellent,6 cylinders,gas,92796.0,clean,automatic,fwd,sedan,white,fl,205.0
14850,orlando,2017.0,toyota,camry,excellent,4 cylinders,gas,80000.0,clean,automatic,fwd,sedan,silver,fl,208.0
20999,orlando,2015.0,infiniti,qx60,excellent,6 cylinders,gas,74927.0,clean,automatic,4wd,wagon,silver,fl,247.5
13900,orlando,2016.0,subaru,legacy,like new,4 cylinders,gas,70587.0,clean,automatic,4wd,sedan,blue,fl,186.57142857142858
16800,orlando,2015.0,ford,mustang,like new,4 cylinders,gas,80066.0,clean,automatic,rwd,coupe,blue,fl,363.3333333333333
9700,orlando,1995.0,nissan,300zx,excellent,6 cylinders,gas,117000.0,clean,automatic,rwd,convertible,purple,fl,241.5
35000,orlando,2015.0,toyota,tundra,like new,8 cylinders,gas,69386.0,clean,automatic,4wd,truck,grey,fl,370.35
20999,orlando,2015.0,infiniti,qx60,excellent,6 cylinders,gas,74927.0,clean,automatic,4wd,wagon,silver,fl,247.5
16999,orlando,2017.0,dodge,grand caravan,excellent,6 cylinders,gas,48232.0,clean,automatic,rwd,van,black,fl,283.0
1,orlando,2016.0,bmw,x6 m,excellent,8 cylinders,gas,48659.0,clean,automatic,4wd,SUV,blue,fl,567.0
1,orlando,2017.0,dodge,charger,excellent,6 cylinders,gas,46177.0,clean,other,4wd,sedan,black,fl,407.0
1,orlando,2015.0,lexus,gs 350,excellent,10 cylinders,gas,77613.0,clean,other,4wd,sedan,white,fl,306.0
1,orlando,2015.0,lexus,is 250,excellent,10 cylinders,gas,30920.0,clean,other,4wd,sedan,white,fl,204.0
9950,orlando,2017.0,nissan,versa,like new,4 cylinders,gas,16000.0,clean,automatic,fwd,sedan,black,fl,109.0
1,orlando,2016.0,bmw,x6 m,excellent,8 cylinders,gas,48659.0,clean,automatic,4wd,SUV,blue,fl,567.0
1,orlando,2015.0,bmw,6 series,excellent,10 cylinders,gas,48826.0,clean,automatic,rwd,sedan,white,fl,380.0
1,orlando,2014.0,cadillac,cts-v coupe,excellent,8 cylinders,gas,23505.0,clean,other,4wd,coupe,grey,fl,556.0
1,orlando,2016.0,nissan,370z,excellent,6 cylinders,gas,19141.0,clean,other,rwd,coupe,black,fl,336.2352941176471
1,orlando,2015.0,lexus,gs 350,excellent,10 cylinders,gas,77613.0,clean,other,4wd,sedan,white,fl,306.0
18999,orlando,2016.0,ford,f-150,excellent,6 cylinders,gas,188974.0,clean,automatic,4wd,pickup,silver,fl,330.5238095238095
13999,orlando,2017.0,mazda,3,excellent,4 cylinders,gas,127944.0,clean,automatic,fwd,hatchback,red,fl,168.3846153846154
5950,orlando,2015.0,chevrolet,sonic,excellent,4 cylinders,other,46411.0,clean,automatic,fwd,sedan,white,fl,138.0
2995,orlando,2003.0,buick,century,good,6 cylinders,gas,163744.0,clean,automatic,fwd,sedan,silver,fl,175.0
1,orlando,2015.0,lexus,rc 350,excellent,6 cylinders,gas,41987.0,clean,other,4wd,coupe,black,fl,306.0
1,orlando,2015.0,bmw,6 series,excellent,10 cylinders,gas,48826.0,clean,automatic,rwd,sedan,white,fl,380.0
1,orlando,2014.0,cadillac,cts-v coupe,excellent,8 cylinders,gas,23505.0,clean,other,4wd,coupe,grey,fl,556.0
1,orlando,2016.0,nissan,370z,excellent,6 cylinders,gas,19141.0,clean,other,rwd,coupe,black,fl,336.2352941176471
14900,orlando,2016.0,dodge,grand caravan,excellent,6 cylinders,gas,141436.0,rebuilt,automatic,fwd,mini-van,blue,fl,283.0
7999,orlando,2015.0,chevrolet,cruze,good,4 cylinders,gas,130001.0,clean,other,fwd,sedan,silver,fl,139.0
1,orlando,2015.0,mercedes-benz,e-class,excellent,10 cylinders,gas,59749.0,clean,automatic,4wd,sedan,blue,fl,335.57142857142856
15500,orlando,2016.0,dodge,grand caravan,excellent,6 cylinders,gas,137050.0,clean,automatic,fwd,mini-van,black,fl,283.0
1,orlando,2017.0,dodge,charger,excellent,8 cylinders,gas,34873.0,clean,other,4wd,sedan,grey,fl,407.0
1,orlando,2015.0,mercedes-benz,c-class,excellent,10 cylinders,gas,37701.0,clean,automatic,4wd,sedan,black,fl,307.9230769230769
1,orlando,2015.0,bmw,3 series,excellent,10 cylinders,gas,56505.0,clean,automatic,4wd,sedan,black,fl,233.53846153846155
1,orlando,2015.0,lexus,gs 350,excellent,10 cylinders,gas,77613.0,clean,other,4wd,sedan,white,fl,306.0
7550,orlando,2015.0,nissan,versa note,good,4 cylinders,gas,74000.0,clean,automatic,fwd,hatchback,blue,fl,109.0
7990,orlando,2014.0,dodge,avenger,excellent,4 cylinders,gas,117963.0,clean,automatic,fwd,sedan,silver,fl,209.66666666666666
15499,orlando,2016.0,honda,fit,good,4 cylinders,gas,73739.0,clean,automatic,fwd,hatchback,red,fl,130.0
11999,orlando,2015.0,volkswagen,passat,excellent,4 cylinders,gas,103090.0,clean,automatic,fwd,sedan,black,fl,171.30434782608697
16800,orlando,2015.0,ford,mustang,like new,4 cylinders,gas,80066.0,clean,automatic,rwd,coupe,blue,fl,363.3333333333333
11990,orlando,2013.0,volkswagen,gti,excellent,4 cylinders,gas,102401.0,clean,automatic,fwd,hatchback,grey,fl,200.0
11990,orlando,2013.0,acura,tsx,like new,4 cylinders,gas,112460.0,clean,automatic,fwd,sedan,grey,fl,216.8
10990,orlando,2015.0,honda,fit,excellent,4 cylinders,gas,116490.0,clean,automatic,fwd,hatchback,white,fl,130.0
13900,orlando,2016.0,subaru,legacy,like new,4 cylinders,gas,70587.0,clean,automatic,4wd,sedan,blue,fl,186.57142857142858
7150,orlando,2005.0,lexus,rx 330,excellent,6 cylinders,gas,2070000.0,clean,automatic,fwd,SUV,silver,fl,230.0
8990,panama city,2015.0,chevrolet,captiva sport,good,4 cylinders,gas,105206.0,clean,automatic,fwd,SUV,red,fl,180.0
8990,panama city,2015.0,chevrolet,captiva sport,good,4 cylinders,gas,105206.0,clean,automatic,fwd,SUV,red,fl,180.0
10300,panama city,2017.0,hyundai,sonata,excellent,4 cylinders,gas,66000.0,rebuilt,automatic,fwd,sedan,silver,fl,199.41666666666666
20900,panama city,2015.0,bmw,x5,good,6 cylinders,gas,83000.0,clean,automatic,rwd,SUV,silver,fl,325.0
14900,panama city,2015.0,audi,a3,good,4 cylinders,gas,61000.0,clean,automatic,fwd,sedan,red,fl,186.0
0,panama city,2017.0,ford,escape,excellent,4 cylinders,gas,68243.0,clean,automatic,rwd,wagon,white,fl,168.0
0,panama city,2015.0,gmc,sierra 1500,excellent,8 cylinders,gas,87331.0,clean,automatic,4wd,truck,red,fl,308.3333333333333
22991,panama city,2017.0,nissan,murano,excellent,6 cylinders,gas,86194.0,clean,automatic,fwd,wagon,black,fl,260.0
12900,panama city,2015.0,volkswagen,tiguan,excellent,4 cylinders,gas,70949.0,clean,automatic,fwd,SUV,silver,fl,200.0
8990,panama city,2015.0,chevrolet,captiva sport,good,4 cylinders,gas,105206.0,clean,automatic,fwd,SUV,red,fl,180.0
3500,pensacola,1995.0,ford,bronco,good,8 cylinders,gas,200000.0,clean,automatic,4wd,convertible,green,fl,205.0
11480,pensacola,2014.0,cadillac,srx,excellent,6 cylinders,gas,71419.0,salvage,automatic,fwd,SUV,blue,fl,308.0
8890,pensacola,2011.0,ford,ranger,excellent,4 cylinders,gas,181759.0,clean,automatic,rwd,truck,white,fl,178.55555555555554
15500,pensacola,2015.0,chevrolet,malibu,like new,4 cylinders,gas,23163.0,clean,automatic,fwd,sedan,white,fl,214.0
10995,pensacola,1991.0,cadillac,brougham,good,8 cylinders,gas,26002.0,clean,automatic,rwd,sedan,silver,fl,170.0
26995,pensacola,2016.0,ford,f-150,good,8 cylinders,gas,174712.0,clean,automatic,4wd,truck,red,fl,330.5238095238095
15995,pensacola,2016.0,subaru,outback,good,4 cylinders,gas,144933.0,clean,automatic,4wd,wagon,white,fl,186.57142857142858
21000,pensacola,2017.0,toyota,camry hybrid,excellent,4 cylinders,gas,47040.0,clean,automatic,fwd,sedan,silver,fl,200.0
11480,pensacola,2017.0,hyundai,elantra,excellent,4 cylinders,gas,65955.0,clean,automatic,fwd,sedan,silver,fl,156.88888888888889
4200,pensacola,1995.0,ford,bronco,good,8 cylinders,gas,200000.0,clean,automatic,4wd,convertible,green,fl,205.0
15995,pensacola,2015.0,gmc,terrain,good,6 cylinders,gas,103662.0,clean,automatic,fwd,SUV,black,fl,182.0
2500,pensacola,2001.0,lincoln,continental,fair,8 cylinders,gas,145000.0,clean,automatic,rwd,sedan,green,fl,275.0
9750,pensacola,2015.0,chevrolet,traverse,good,6 cylinders,gas,93117.0,clean,automatic,fwd,SUV,white,fl,282.75
16995,pensacola,2003.0,ford,thunderbird,good,8 cylinders,gas,67086.0,clean,automatic,rwd,convertible,black,fl,280.0
25995,pensacola,2017.0,toyota,tacoma,good,6 cylinders,gas,148287.0,clean,automatic,rwd,truck,silver,fl,251.96875
22995,pensacola,2015.0,ford,mustang,good,4 cylinders,gas,59832.0,clean,automatic,rwd,convertible,blue,fl,363.3333333333333
11995,pensacola,2015.0,subaru,forester,good,4 cylinders,gas,125634.0,clean,manual,4wd,SUV,red,fl,190.0
29995,pensacola,2016.0,toyota,4runner,good,6 cylinders,gas,106813.0,clean,automatic,rwd,SUV,white,fl,270.0
20995,pensacola,2015.0,dodge,charger,good,8 cylinders,gas,124121.0,clean,automatic,rwd,sedan,white,fl,398.3333333333333
21995,pensacola,2016.0,lincoln,navigator,good,6 cylinders,gas,152287.0,clean,automatic,rwd,SUV,red,fl,380.0
19250,pensacola,2017.0,subaru,legacy,excellent,4 cylinders,gas,86495.0,clean,automatic,4wd,sedan,blue,fl,191.2
14990,sarasota-bradenton,2017.0,nissan,altima,excellent,4 cylinders,gas,71219.0,clean,automatic,fwd,sedan,grey,fl,205.0
20990,sarasota-bradenton,2015.0,toyota,sienna,excellent,6 cylinders,gas,64847.0,clean,automatic,fwd,mini-van,red,fl,266.0
10990,sarasota-bradenton,2015.0,nissan,rogue select,excellent,4 cylinders,gas,106479.0,clean,automatic,fwd,SUV,silver,fl,170.0
9990,sarasota-bradenton,2015.0,volkswagen,jetta,excellent,4 cylinders,gas,85829.0,clean,automatic,fwd,sedan,red,fl,167.65625
25290,sarasota-bradenton,2017.0,ford,explorer,excellent,6 cylinders,gas,52852.0,clean,automatic,fwd,SUV,white,fl,306.25
12991,sarasota-bradenton,2011.0,cadillac,dts,excellent,8 cylinders,gas,49876.0,clean,automatic,rwd,sedan,red,fl,279.25
17995,sarasota-bradenton,2016.0,honda,odyssey,excellent,6 cylinders,gas,140000.0,clean,automatic,fwd,van,red,fl,248.0
9991,sarasota-bradenton,2010.0,honda,element,excellent,4 cylinders,gas,120000.0,clean,automatic,4wd,SUV,orange,fl,166.0
13991,sarasota-bradenton,2015.0,nissan,pathfinder,excellent,6 cylinders,gas,75000.0,clean,automatic,4wd,SUV,silver,fl,260.0
2200,sarasota-bradenton,2003.0,buick,lesabre,good,6 cylinders,gas,201000.0,clean,automatic,fwd,sedan,custom,fl,205.0
18900,sarasota-bradenton,2015.0,bmw,i3,like new,other,electric,10122.0,clean,automatic,rwd,hatchback,white,fl,170.0
11400,sarasota-bradenton,2000.0,bmw,z3,excellent,6 cylinders,gas,52200.0,clean,automatic,rwd,convertible,silver,fl,185.33333333333334
12991,sarasota-bradenton,2011.0,cadillac,dts,excellent,8 cylinders,gas,49876.0,clean,automatic,rwd,sedan,red,fl,279.25
17995,sarasota-bradenton,2016.0,honda,odyssey,excellent,6 cylinders,gas,140000.0,clean,automatic,fwd,van,red,fl,248.0
9991,sarasota-bradenton,2010.0,honda,element,excellent,4 cylinders,gas,120000.0,clean,automatic,4wd,SUV,orange,fl,166.0
27900,sarasota-bradenton,2016.0,nissan,murano,like new,6 cylinders,gas,36920.0,clean,automatic,fwd,SUV,custom,fl,256.6666666666667
12900,sarasota-bradenton,2017.0,kia,forte,like new,4 cylinders,gas,64000.0,clean,automatic,fwd,sedan,blue,fl,166.875
15900,sarasota-bradenton,2017.0,nissan,rogue,excellent,4 cylinders,gas,63372.0,clean,automatic,fwd,SUV,silver,fl,170.0
15890,sarasota-bradenton,2015.0,dodge,charger,excellent,6 cylinders,gas,73345.0,clean,automatic,rwd,sedan,grey,fl,398.3333333333333
9490,sarasota-bradenton,2015.0,dodge,journey,excellent,6 cylinders,gas,114877.0,clean,automatic,fwd,SUV,white,fl,243.0
12991,sarasota-bradenton,2011.0,cadillac,dts,excellent,8 cylinders,gas,49876.0,clean,automatic,rwd,sedan,red,fl,279.25
17995,sarasota-bradenton,2016.0,honda,odyssey,excellent,6 cylinders,gas,140000.0,clean,automatic,fwd,van,red,fl,248.0
5000,sarasota-bradenton,2015.0,ford,fiesta,excellent,4 cylinders,gas,130000.0,clean,automatic,fwd,sedan,silver,fl,131.0
13991,sarasota-bradenton,2015.0,nissan,pathfinder,excellent,6 cylinders,gas,75000.0,clean,automatic,4wd,SUV,silver,fl,260.0
11995,sarasota-bradenton,2004.0,lexus,es 330,like new,6 cylinders,gas,87515.0,clean,automatic,fwd,sedan,brown,fl,225.0
14490,sarasota-bradenton,2017.0,chevrolet,malibu,excellent,4 cylinders,gas,72840.0,clean,automatic,fwd,sedan,silver,fl,182.4
12991,sarasota-bradenton,2011.0,cadillac,dts,excellent,8 cylinders,gas,49876.0,clean,automatic,rwd,sedan,red,fl,279.25
17995,sarasota-bradenton,2016.0,honda,odyssey,excellent,6 cylinders,gas,140000.0,clean,automatic,fwd,van,red,fl,248.0
5000,sarasota-bradenton,2015.0,ford,fiesta,excellent,4 cylinders,gas,130000.0,clean,automatic,fwd,sedan,silver,fl,131.0
27900,sarasota-bradenton,2016.0,chevrolet,suburban,excellent,8 cylinders,gas,130654.0,clean,automatic,rwd,SUV,white,fl,355.0
27900,sarasota-bradenton,2015.0,ford,f-150,excellent,6 cylinders,gas,121673.0,clean,automatic,4wd,pickup,silver,fl,328.8
19685,sarasota-bradenton,2015.0,ford,mustang,excellent,4 cylinders,gas,44314.0,clean,automatic,rwd,coupe,silver,fl,363.3333333333333
14900,sarasota-bradenton,2015.0,dodge,journey,excellent,6 cylinders,gas,83818.0,clean,automatic,fwd,SUV,grey,fl,243.0
6900,sarasota-bradenton,2015.0,volkswagen,passat,good,4 cylinders,gas,114000.0,clean,automatic,fwd,sedan,black,fl,171.30434782608697
12900,sarasota-bradenton,2016.0,ford,focus,excellent,4 cylinders,gas,64436.0,clean,automatic,fwd,sedan,blue,fl,160.0
40990,sarasota-bradenton,2017.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,47021.0,clean,automatic,4wd,pickup,blue,fl,313.0
17990,sarasota-bradenton,2015.0,bmw,x3,excellent,4 cylinders,gas,86457.0,clean,automatic,4wd,SUV,white,fl,240.0
11300,sarasota-bradenton,1991.0,cadillac,brougham,excellent,8 cylinders,gas,100000.0,clean,automatic,rwd,sedan,black,fl,170.0
17995,sarasota-bradenton,2016.0,honda,odyssey,excellent,6 cylinders,gas,140000.0,clean,automatic,fwd,van,red,fl,248.0
5000,sarasota-bradenton,2015.0,ford,fiesta,excellent,4 cylinders,gas,130000.0,clean,automatic,fwd,sedan,silver,fl,131.0
30990,sarasota-bradenton,2017.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,89609.0,clean,automatic,rwd,pickup,white,fl,313.0
14995,sarasota-bradenton,2016.0,honda,odyssey,good,6 cylinders,gas,139000.0,clean,automatic,fwd,van,custom,fl,248.0
9991,sarasota-bradenton,2009.0,cadillac,sts,good,6 cylinders,gas,49000.0,clean,automatic,rwd,sedan,custom,fl,311.0
6450,sarasota-bradenton,2008.0,chrysler,pt cruiser,excellent,4 cylinders,gas,59428.0,clean,automatic,fwd,hatchback,white,fl,157.5
16900,sarasota-bradenton,2016.0,nissan,rogue,excellent,4 cylinders,gas,41113.0,clean,automatic,fwd,SUV,white,fl,170.0
17900,sarasota-bradenton,2017.0,chevrolet,malibu,excellent,4 cylinders,gas,23981.0,clean,automatic,fwd,sedan,red,fl,182.4
23990,sarasota-bradenton,2015.0,gmc,canyon,excellent,6 cylinders,gas,79080.0,clean,automatic,rwd,pickup,silver,fl,243.23529411764707
15990,sarasota-bradenton,2015.0,mercedes-benz,c-class,excellent,4 cylinders,gas,72220.0,clean,automatic,rwd,coupe,black,fl,307.9230769230769
15990,sarasota-bradenton,2015.0,audi,a4,excellent,4 cylinders,gas,101305.0,clean,automatic,fwd,sedan,grey,fl,220.0
11995,sarasota-bradenton,2008.0,infiniti,g35,like new,6 cylinders,gas,71075.0,clean,automatic,rwd,sedan,silver,fl,306.0
17995,sarasota-bradenton,2016.0,honda,odyssey,excellent,6 cylinders,gas,140000.0,clean,automatic,fwd,van,red,fl,248.0
5000,sarasota-bradenton,2015.0,ford,fiesta,excellent,4 cylinders,gas,130000.0,clean,automatic,fwd,sedan,silver,fl,131.0
15900,sarasota-bradenton,2017.0,nissan,rogue,excellent,4 cylinders,gas,63372.0,clean,automatic,fwd,SUV,silver,fl,170.0
5950,sarasota-bradenton,2008.0,pontiac,grand prix,good,6 cylinders,gas,96864.0,clean,automatic,fwd,sedan,silver,fl,251.5
15890,sarasota-bradenton,2015.0,dodge,charger,excellent,6 cylinders,gas,73242.0,clean,automatic,rwd,sedan,grey,fl,398.3333333333333
4600,sarasota-bradenton,2003.0,cadillac,deville,excellent,8 cylinders,gas,113000.0,clean,automatic,fwd,sedan,silver,fl,283.3333333333333
999,sarasota-bradenton,2004.0,cadillac,deville,excellent,8 cylinders,gas,125980.0,clean,automatic,fwd,sedan,white,fl,283.3333333333333
15000,sarasota-bradenton,2017.0,hyundai,santa fe,good,6 cylinders,gas,86000.0,clean,automatic,fwd,SUV,white,fl,290.0
27900,sarasota-bradenton,2016.0,chevrolet,suburban,excellent,8 cylinders,gas,130654.0,clean,automatic,rwd,SUV,white,fl,355.0
27900,sarasota-bradenton,2015.0,ford,f-150,excellent,6 cylinders,gas,121673.0,clean,automatic,4wd,pickup,silver,fl,328.8
19685,sarasota-bradenton,2015.0,ford,mustang,excellent,4 cylinders,gas,44314.0,clean,automatic,rwd,coupe,silver,fl,363.3333333333333
11900,sarasota-bradenton,2015.0,dodge,journey,excellent,6 cylinders,gas,83818.0,clean,automatic,fwd,SUV,grey,fl,243.0
12900,sarasota-bradenton,2016.0,ford,focus,excellent,4 cylinders,gas,64436.0,clean,automatic,fwd,sedan,blue,fl,160.0
8200,sarasota-bradenton,2017.0,mitsubishi,outlander sport,excellent,4 cylinders,gas,51500.0,rebuilt,automatic,fwd,SUV,blue,fl,160.5
8450,sarasota-bradenton,2011.0,ford,crown victoria,excellent,8 cylinders,gas,79000.0,clean,automatic,rwd,sedan,black,fl,239.0
